accelX (mg),accelY (mg),accelZ (mg),gyroX (mdps),gyroY (mdps),gyroZ (mdps),pressure (mbar x100),temp (x100),time HHMMSSms ,lat (deg),lat (min),long (deg),long (min),alt (m x10),,
-51,965,6,70,1898,385,93310,2063,22483920,53,623995,-111,-4224360,7006,,
,,,,,,,,,,,,,,,
-53,969,5,70,1916,341,93317,2064,22483960,53,623992,-111,-4224363,7006,,
,,,,,,,,,,,,,,,
-56,967,6,52,1863,332,93312,2064,22483980,53,623991,-111,-4224364,7006,,
,,,,,,,,,,,,,,,
-54,966,4,131,1881,385,93309,2064,22484000,53,623991,-111,-4224364,7006,,
,,,,,,,,,,,,,,,
-52,970,4,-35,1820,367,93307,2063,22484020,53,623991,-111,-4224364,7006,,
,,,,,,,,,,,,,,,
-52,966,5,17,1767,402,93309,2064,22484060,53,623992,-111,-4224366,7006,,
,,,,,,,,,,,,,,,
-49,967,3,192,1776,341,93316,2064,22484080,53,623992,-111,-4224368,7006,,
,,,,,,,,,,,,,,,
-51,968,5,-8,1811,332,93308,2064,22484100,53,623994,-111,-4224370,7006,,
,,,,,,,,,,,,,,,
-54,967,5,8,1793,315,93314,2065,22484120,53,623995,-111,-4224370,7006,,
,,,,,,,,,,,,,,,
-53,966,5,148,1653,350,93309,2065,22484160,53,623995,-111,-4224372,7006,,
,,,,,,,,,,,,,,,
-53,974,6,157,1881,376,93320,2066,22484180,53,623994,-111,-4224373,7006,,
,,,,,,,,,,,,,,,
-54,969,4,8,1846,437,93322,2065,22484200,53,623992,-111,-4224374,7006,,
,,,,,,,,,,,,,,,
-51,969,5,105,1811,367,93309,2065,22484220,53,623992,-111,-4224375,7005,,
,,,,,,,,,,,,,,,
-52,969,7,131,1688,358,93306,2065,22484260,53,623991,-111,-4224378,7005,,
,,,,,,,,,,,,,,,
-51,970,4,52,1916,332,93323,2065,22484280,53,623991,-111,-4224380,7005,,
,,,,,,,,,,,,,,,
-54,969,2,-70,1837,376,93315,2066,22484300,53,623991,-111,-4224379,7005,,
,,,,,,,,,,,,,,,
-54,966,5,-43,1855,306,93306,2065,22484320,53,623991,-111,-4224380,7005,,
,,,,,,,,,,,,,,,
-56,968,4,96,1942,420,93319,2065,22484360,53,623991,-111,-4224380,7005,,
,,,,,,,,,,,,,,,
-53,970,5,8,1907,446,93323,2065,22484380,53,623991,-111,-4224381,7005,,
,,,,,,,,,,,,,,,
-51,967,5,-52,1732,411,93311,2066,22484400,53,623991,-111,-4224382,7005,,
,,,,,,,,,,,,,,,
-54,966,5,157,1828,411,93314,2067,22484420,53,623991,-111,-4224382,7004,,
,,,,,,,,,,,,,,,
-54,970,5,87,1837,350,93308,2067,22484460,53,623991,-111,-4224386,7004,,
,,,,,,,,,,,,,,,
-52,966,4,0,1767,306,93301,2065,22484480,53,623991,-111,-4224386,7004,,
,,,,,,,,,,,,,,,
-50,969,5,70,1750,341,93320,2066,22484500,53,623991,-111,-4224387,7004,,
,,,,,,,,,,,,,,,
-51,968,4,35,1960,411,93315,2066,22484520,53,623991,-111,-4224387,7004,,
,,,,,,,,,,,,,,,
-53,969,6,26,1846,332,93308,2066,22484560,53,623992,-111,-4224387,7004,,
,,,,,,,,,,,,,,,
-54,966,4,175,1793,358,93313,2067,22484580,53,623991,-111,-4224387,7004,,
,,,,,,,,,,,,,,,
-51,969,6,157,1776,367,93313,2067,22484600,53,623991,-111,-4224387,7004,,
,,,,,,,,,,,,,,,
-56,966,6,183,1995,393,93299,2066,22484620,53,623989,-111,-4224388,7003,,
,,,,,,,,,,,,,,,
-53,969,5,52,1802,306,93318,2067,22484660,53,623988,-111,-4224392,7003,,
,,,,,,,,,,,,,,,
-53,966,5,236,1872,358,93309,2067,22484680,53,623988,-111,-4224393,7003,,
,,,,,,,,,,,,,,,
-52,967,5,166,1785,393,93308,2067,22484700,53,623988,-111,-4224394,7003,,
,,,,,,,,,,,,,,,
-53,966,5,78,1898,376,93321,2067,22484720,53,623988,-111,-4224394,7003,,
,,,,,,,,,,,,,,,
-51,969,5,105,1820,437,93310,2067,22484760,53,623989,-111,-4224395,7003,,
,,,,,,,,,,,,,,,
-52,967,4,26,1820,332,93316,2068,22484780,53,623991,-111,-4224395,7004,,
,,,,,,,,,,,,,,,
-53,969,5,148,1855,402,93314,2067,22484800,53,623992,-111,-4224395,7004,,
,,,,,,,,,,,,,,,
-55,966,4,218,1881,323,93309,2067,22484820,53,623992,-111,-4224395,7004,,
,,,,,,,,,,,,,,,
-53,970,5,122,1907,253,93302,2067,22484860,53,623992,-111,-4224395,7004,,
,,,,,,,,,,,,,,,
-55,968,4,105,1793,376,93319,2068,22484880,53,623992,-111,-4224395,7004,,
,,,,,,,,,,,,,,,
-51,964,5,122,1855,350,93318,2067,22484900,53,623994,-111,-4224395,7004,,
,,,,,,,,,,,,,,,
-54,970,5,26,1863,315,93314,2067,22484920,53,623994,-111,-4224395,7004,,
,,,,,,,,,,,,,,,
-57,966,4,113,1907,332,93311,2068,22484960,53,623994,-111,-4224395,7004,,
,,,,,,,,,,,,,,,
-52,966,5,166,1776,306,93327,2067,22484980,53,623992,-111,-4224395,7004,,
,,,,,,,,,,,,,,,
-52,966,5,105,1846,385,93306,2067,22485000,53,623992,-111,-4224396,7004,,
,,,,,,,,,,,,,,,
-51,969,5,105,1688,402,93303,2068,22485020,53,623992,-111,-4224395,7004,,
,,,,,,,,,,,,,,,
-53,966,3,87,1802,315,93303,2068,22485060,53,623991,-111,-4224395,7004,,
,,,,,,,,,,,,,,,
-52,969,4,43,1855,341,93316,2068,22485080,53,623992,-111,-4224394,7003,,
,,,,,,,,,,,,,,,
-52,968,5,35,1977,376,93313,2069,22485100,53,623992,-111,-4224393,7003,,
,,,,,,,,,,,,,,,
-52,968,5,61,1837,341,93304,2069,22485120,53,623991,-111,-4224392,7003,,
,,,,,,,,,,,,,,,
-56,966,5,113,1793,393,93310,2070,22485160,53,623991,-111,-4224394,7002,,
,,,,,,,,,,,,,,,
-53,967,5,0,1986,402,93312,2068,22485180,53,623991,-111,-4224394,7003,,
,,,,,,,,,,,,,,,
-51,967,5,43,1881,323,93308,2069,22485200,53,623989,-111,-4224395,7002,,
,,,,,,,,,,,,,,,
-55,968,4,52,1741,323,93314,2070,22485220,53,623988,-111,-4224394,7002,,
,,,,,,,,,,,,,,,
-52,966,4,17,1881,350,93315,2070,22485260,53,623989,-111,-4224394,7002,,
,,,,,,,,,,,,,,,
-51,970,5,17,1793,262,93306,2070,22485280,53,623989,-111,-4224394,7002,,
,,,,,,,,,,,,,,,
-51,969,3,157,1767,358,93319,2070,22485300,53,623989,-111,-4224394,7002,,
,,,,,,,,,,,,,,,
-50,971,5,35,1855,297,93313,2069,22485320,53,623989,-111,-4224394,7002,,
,,,,,,,,,,,,,,,
-55,969,5,78,1732,350,93322,2069,22485360,53,623989,-111,-4224392,7002,,
,,,,,,,,,,,,,,,
-53,966,7,17,1881,253,93323,2070,22485380,53,623988,-111,-4224392,7002,,
,,,,,,,,,,,,,,,
-54,969,3,52,1828,376,93315,2070,22485400,53,623988,-111,-4224390,7001,,
,,,,,,,,,,,,,,,
-55,972,5,87,1898,385,93309,2069,22485420,53,623988,-111,-4224388,7001,,
,,,,,,,,,,,,,,,
-53,966,3,262,1750,350,93329,2070,22485460,53,623988,-111,-4224387,7000,,
,,,,,,,,,,,,,,,
-50,969,5,122,1872,358,93307,2070,22485480,53,623987,-111,-4224387,7000,,
,,,,,,,,,,,,,,,
-52,966,4,148,1846,332,93310,2070,22485500,53,623987,-111,-4224387,7000,,
,,,,,,,,,,,,,,,
-53,968,5,148,1881,393,93321,2071,22485520,53,623985,-111,-4224387,7000,,
,,,,,,,,,,,,,,,
-51,966,4,-43,1890,367,93309,2071,22485560,53,623985,-111,-4224389,7000,,
,,,,,,,,,,,,,,,
-51,970,5,70,1750,463,93307,2070,22485580,53,623987,-111,-4224388,7000,,
,,,,,,,,,,,,,,,
-51,973,4,52,1933,280,93320,2070,22485600,53,623987,-111,-4224388,7000,,
,,,,,,,,,,,,,,,
-53,970,7,8,1872,332,93309,2071,22485620,53,623987,-111,-4224388,7000,,
,,,,,,,,,,,,,,,
-51,966,5,70,1828,332,93325,2071,22485660,53,623988,-111,-4224387,6999,,
,,,,,,,,,,,,,,,
-54,966,5,87,1820,315,93312,2070,22485680,53,623989,-111,-4224387,6999,,
,,,,,,,,,,,,,,,
-51,971,7,-52,1758,315,93314,2072,22485700,53,623989,-111,-4224388,7000,,
,,,,,,,,,,,,,,,
-51,969,5,-52,1977,288,93324,2070,22485720,53,623989,-111,-4224388,7000,,
,,,,,,,,,,,,,,,
-54,969,5,148,1837,358,93314,2072,22485760,53,623989,-111,-4224388,7000,,
,,,,,,,,,,,,,,,
-52,968,2,17,1758,350,93308,2071,22485780,53,623989,-111,-4224389,7000,,
,,,,,,,,,,,,,,,
-51,966,5,-17,1741,323,93308,2071,22485800,53,623989,-111,-4224390,7000,,
,,,,,,,,,,,,,,,
-54,969,4,78,1706,297,93323,2072,22485820,53,623989,-111,-4224392,7000,,
,,,,,,,,,,,,,,,
-54,969,5,-26,1837,420,93317,2071,22485860,53,623991,-111,-4224394,7000,,
,,,,,,,,,,,,,,,
-49,969,5,61,1820,385,93322,2071,22485880,53,623991,-111,-4224394,7000,,
,,,,,,,,,,,,,,,
-54,969,3,87,1846,411,93315,2072,22485900,53,623991,-111,-4224394,7000,,
,,,,,,,,,,,,,,,
-52,967,5,175,1820,315,93324,2073,22485920,53,623992,-111,-4224394,7000,,
,,,,,,,,,,,,,,,
-51,966,5,105,1820,402,93313,2071,22485960,53,623991,-111,-4224395,7000,,
,,,,,,,,,,,,,,,
-52,968,5,175,1863,428,93309,2071,22485980,53,623992,-111,-4224395,7000,,
,,,,,,,,,,,,,,,
-54,966,5,122,1872,367,93304,2071,22490000,53,623992,-111,-4224394,6999,,
,,,,,,,,,,,,,,,
-54,966,5,52,1706,323,93320,2073,22490020,53,623991,-111,-4224395,6999,,
,,,,,,,,,,,,,,,
-54,967,3,236,1855,341,93319,2072,22490060,53,623989,-111,-4224395,6999,,
,,,,,,,,,,,,,,,
-48,969,3,43,1802,341,93306,2072,22490080,53,623991,-111,-4224395,6999,,
,,,,,,,,,,,,,,,
-54,966,5,140,1723,437,93308,2071,22490100,53,623991,-111,-4224395,6999,,
,,,,,,,,,,,,,,,
-51,968,3,-35,1863,385,93310,2074,22490120,53,623991,-111,-4224395,6999,,
,,,,,,,,,,,,,,,
-54,967,5,26,1820,315,93306,2072,22490160,53,623991,-111,-4224395,6998,,
,,,,,,,,,,,,,,,
-53,970,5,96,1741,385,93301,2072,22490180,53,623991,-111,-4224395,6998,,
,,,,,,,,,,,,,,,
-54,968,4,61,1881,280,93303,2073,22490200,53,623992,-111,-4224395,6998,,
,,,,,,,,,,,,,,,
-53,972,7,96,1855,288,93323,2074,22490220,53,623992,-111,-4224395,6998,,
,,,,,,,,,,,,,,,
-52,968,4,96,1776,446,93304,2073,22490260,53,623992,-111,-4224397,6998,,
,,,,,,,,,,,,,,,
-52,969,4,35,1907,341,93316,2073,22490280,53,623991,-111,-4224397,6998,,
,,,,,,,,,,,,,,,
-52,968,4,61,1942,393,93318,2074,22490300,53,623991,-111,-4224397,6998,,
,,,,,,,,,,,,,,,
-53,965,5,105,1933,341,93313,2073,22490320,53,623991,-111,-4224397,6998,,
,,,,,,,,,,,,,,,
-54,967,5,140,1898,428,93321,2073,22490360,53,623992,-111,-4224396,6998,,
,,,,,,,,,,,,,,,
-54,967,4,96,1986,367,93312,2073,22490380,53,623992,-111,-4224397,6998,,
,,,,,,,,,,,,,,,
-51,969,3,122,1750,367,93321,2073,22490400,53,623992,-111,-4224397,6998,,
,,,,,,,,,,,,,,,
-52,968,6,78,1881,332,93326,2073,22490420,53,623992,-111,-4224396,6998,,
,,,,,,,,,,,,,,,
-54,969,4,105,1898,332,93312,2073,22490460,53,623994,-111,-4224397,6998,,
,,,,,,,,,,,,,,,
-51,966,5,148,1863,341,93309,2073,22490480,53,623995,-111,-4224397,6998,,
,,,,,,,,,,,,,,,
-53,967,5,-17,1785,350,93324,2075,22490500,53,623995,-111,-4224397,6998,,
,,,,,,,,,,,,,,,
-54,969,6,157,1890,367,93314,2074,22490520,53,623996,-111,-4224397,6998,,
,,,,,,,,,,,,,,,
-52,968,4,52,1820,385,93314,2074,22490560,53,623996,-111,-4224396,6998,,
,,,,,,,,,,,,,,,
-51,966,4,78,1750,393,93301,2074,22490580,53,623996,-111,-4224396,6998,,
,,,,,,,,,,,,,,,
-51,969,5,157,1793,420,93311,2074,22490600,53,623996,-111,-4224397,6998,,
,,,,,,,,,,,,,,,
-50,966,5,192,1793,367,93321,2075,22490620,53,623995,-111,-4224397,6998,,
,,,,,,,,,,,,,,,
-52,966,5,113,1863,341,93317,2075,22490660,53,623996,-111,-4224397,6998,,
,,,,,,,,,,,,,,,
-56,967,5,175,1968,280,93316,2075,22490680,53,623996,-111,-4224397,6998,,
,,,,,,,,,,,,,,,
-57,966,5,113,1863,402,93305,2076,22490700,53,623995,-111,-4224397,6998,,
,,,,,,,,,,,,,,,
-52,969,5,166,1837,367,93317,2075,22490720,53,623996,-111,-4224397,6998,,
,,,,,,,,,,,,,,,
-54,969,6,61,1811,332,93302,2074,22490760,53,623998,-111,-4224396,6998,,
,,,,,,,,,,,,,,,
-51,966,4,122,1863,350,93317,2076,22490780,53,623998,-111,-4224396,6998,,
,,,,,,,,,,,,,,,
-54,966,5,157,1793,367,93303,2075,22490800,53,623999,-111,-4224396,6998,,
,,,,,,,,,,,,,,,
-54,967,5,-17,1811,393,93318,2076,22490820,53,623999,-111,-4224396,6998,,
,,,,,,,,,,,,,,,
-51,969,6,140,2012,411,93314,2076,22490860,53,623999,-111,-4224395,6998,,
,,,,,,,,,,,,,,,
-49,966,5,157,1837,420,93315,2074,22490880,53,624001,-111,-4224395,6998,,
,,,,,,,,,,,,,,,
-52,969,6,210,1811,367,93317,2076,22490900,53,624002,-111,-4224395,6998,,
,,,,,,,,,,,,,,,
-51,970,4,35,1898,385,93303,2075,22490920,53,624002,-111,-4224395,6999,,
,,,,,,,,,,,,,,,
-55,967,4,210,1776,402,93305,2076,22490960,53,624003,-111,-4224395,6999,,
,,,,,,,,,,,,,,,
-50,965,5,166,1881,437,93310,2076,22490980,53,624003,-111,-4224395,6999,,
,,,,,,,,,,,,,,,
-54,971,3,113,1767,288,93327,2076,22491000,53,624003,-111,-4224396,6999,,
,,,,,,,,,,,,,,,
-51,969,5,105,1925,367,93305,2076,22491020,53,624003,-111,-4224396,6999,,
,,,,,,,,,,,,,,,
-51,969,5,157,1785,280,93315,2076,22491060,53,624003,-111,-4224397,6999,,
,,,,,,,,,,,,,,,
-53,966,4,122,1820,297,93322,2076,22491080,53,624003,-111,-4224397,6999,,
,,,,,,,,,,,,,,,
-54,968,4,175,1898,367,93314,2076,22491100,53,624006,-111,-4224395,6999,,
,,,,,,,,,,,,,,,
-52,971,5,166,1776,297,93315,2076,22491120,53,624006,-111,-4224395,6999,,
,,,,,,,,,,,,,,,
-54,969,4,8,1846,376,93302,2076,22491160,53,624009,-111,-4224395,6999,,
,,,,,,,,,,,,,,,
-51,967,5,26,1863,455,93311,2077,22491180,53,624009,-111,-4224395,6999,,
,,,,,,,,,,,,,,,
-53,966,6,26,1863,455,93315,2076,22491200,53,624009,-111,-4224395,6999,,
,,,,,,,,,,,,,,,
-53,967,5,183,1898,332,93311,2076,22491220,53,624009,-111,-4224395,6999,,
,,,,,,,,,,,,,,,
-52,969,4,210,1785,306,93318,2076,22491260,53,624010,-111,-4224395,6999,,
,,,,,,,,,,,,,,,
-54,967,5,122,1820,376,93307,2077,22491280,53,624012,-111,-4224395,6998,,
,,,,,,,,,,,,,,,
-55,967,4,70,1811,306,93298,2076,22491300,53,624012,-111,-4224395,6998,,
,,,,,,,,,,,,,,,
-55,968,4,105,1933,411,93307,2077,22491320,53,624013,-111,-4224395,6998,,
,,,,,,,,,,,,,,,
-51,967,5,52,1872,350,93321,2077,22491360,53,624013,-111,-4224395,6998,,
,,,,,,,,,,,,,,,
-52,968,4,122,1846,341,93311,2077,22491380,53,624013,-111,-4224395,6998,,
,,,,,,,,,,,,,,,
-54,966,5,140,1968,420,93313,2078,22491400,53,624013,-111,-4224395,6998,,
,,,,,,,,,,,,,,,
-54,969,6,227,1907,402,93316,2077,22491420,53,624013,-111,-4224395,6998,,
,,,,,,,,,,,,,,,
-54,967,4,70,1942,358,93316,2077,22491460,53,624016,-111,-4224394,6998,,
,,,,,,,,,,,,,,,
-50,969,5,157,1837,350,93304,2078,22491480,53,624016,-111,-4224394,6998,,
,,,,,,,,,,,,,,,
-53,966,4,70,1881,385,93305,2078,22491500,53,624016,-111,-4224394,6998,,
,,,,,,,,,,,,,,,
-51,966,6,122,1898,393,93322,2078,22491520,53,624016,-111,-4224394,6998,,
,,,,,,,,,,,,,,,
-50,969,5,35,1960,306,93321,2077,22491560,53,624017,-111,-4224393,6998,,
,,,,,,,,,,,,,,,
-51,972,6,0,1951,420,93307,2077,22491580,53,624017,-111,-4224394,6998,,
,,,,,,,,,,,,,,,
-53,966,5,148,1776,411,93309,2078,22491600,53,624017,-111,-4224394,6998,,
,,,,,,,,,,,,,,,
-52,971,5,166,1907,385,93314,2078,22491620,53,624019,-111,-4224394,6998,,
,,,,,,,,,,,,,,,
-50,967,3,157,1907,350,93310,2079,22491660,53,624020,-111,-4224394,6999,,
,,,,,,,,,,,,,,,
-50,967,5,61,1767,420,93312,2077,22491680,53,624020,-111,-4224394,6999,,
,,,,,,,,,,,,,,,
-51,966,6,157,1837,358,93310,2079,22491700,53,624023,-111,-4224394,6998,,
,,,,,,,,,,,,,,,
-51,968,5,78,1951,367,93318,2078,22491720,53,624024,-111,-4224394,6999,,
,,,,,,,,,,,,,,,
-51,966,4,122,1820,385,93321,2078,22491760,53,624024,-111,-4224394,6999,,
,,,,,,,,,,,,,,,
-50,969,6,70,1898,376,93310,2078,22491780,53,624024,-111,-4224394,6999,,
,,,,,,,,,,,,,,,
-51,969,7,105,1933,376,93307,2079,22491800,53,624025,-111,-4224393,6999,,
,,,,,,,,,,,,,,,
-52,968,3,96,1890,376,93305,2078,22491820,53,624027,-111,-4224392,6999,,
,,,,,,,,,,,,,,,
-52,968,5,78,1802,411,93319,2079,22491860,53,624030,-111,-4224390,6999,,
,,,,,,,,,,,,,,,
-53,969,6,43,1925,411,93313,2080,22491880,53,624030,-111,-4224389,6999,,
,,,,,,,,,,,,,,,
-53,967,6,8,1837,402,93313,2080,22491900,53,624030,-111,-4224390,6999,,
,,,,,,,,,,,,,,,
-54,971,8,70,1758,332,93307,2079,22491920,53,624031,-111,-4224390,6999,,
,,,,,,,,,,,,,,,
-50,967,6,8,1872,358,93302,2079,22491960,53,624032,-111,-4224389,6999,,
,,,,,,,,,,,,,,,
-52,968,4,183,1828,315,93317,2080,22491980,53,624034,-111,-4224389,6999,,
,,,,,,,,,,,,,,,
-52,966,5,131,1828,341,93316,2079,22492000,53,624035,-111,-4224388,6999,,
,,,,,,,,,,,,,,,
-51,967,5,-35,1872,376,93309,2080,22492020,53,624037,-111,-4224388,6999,,
,,,,,,,,,,,,,,,
-52,967,6,131,1802,385,93305,2080,22492060,53,624038,-111,-4224387,6999,,
,,,,,,,,,,,,,,,
-51,966,5,166,1916,350,93313,2080,22492080,53,624038,-111,-4224388,6999,,
,,,,,,,,,,,,,,,
-54,968,5,105,1855,463,93296,2080,22492100,53,624038,-111,-4224387,6999,,
,,,,,,,,,,,,,,,
-52,966,5,78,1732,315,93318,2080,22492120,53,624039,-111,-4224387,6999,,
,,,,,,,,,,,,,,,
-57,967,5,122,1916,358,93306,2081,22492160,53,624041,-111,-4224386,6999,,
,,,,,,,,,,,,,,,
-52,966,5,96,1863,341,93315,2081,22492180,53,624042,-111,-4224386,6999,,
,,,,,,,,,,,,,,,
-53,966,5,113,1890,376,93315,2081,22492200,53,624042,-111,-4224386,6999,,
,,,,,,,,,,,,,,,
-51,969,5,148,1855,376,93324,2081,22492220,53,624042,-111,-4224387,6999,,
,,,,,,,,,,,,,,,
-54,969,5,61,1951,341,93311,2081,22492260,53,624042,-111,-4224387,6999,,
,,,,,,,,,,,,,,,
-51,966,5,105,1793,323,93316,2082,22492280,53,624042,-111,-4224387,7000,,
,,,,,,,,,,,,,,,
-51,966,4,131,1977,350,93310,2081,22492300,53,624042,-111,-4224387,6999,,
,,,,,,,,,,,,,,,
-53,969,4,210,1776,376,93308,2082,22492320,53,624042,-111,-4224387,6999,,
,,,,,,,,,,,,,,,
-53,969,5,43,1881,341,93302,2081,22492360,53,624042,-111,-4224387,6999,,
,,,,,,,,,,,,,,,
-54,968,4,-35,1811,385,93309,2082,22492380,53,624042,-111,-4224386,6999,,
,,,,,,,,,,,,,,,
-50,966,4,105,1785,367,93306,2081,22492400,53,624045,-111,-4224385,6999,,
,,,,,,,,,,,,,,,
-54,967,4,236,1916,367,93305,2080,22492420,53,624045,-111,-4224383,6999,,
,,,,,,,,,,,,,,,
-54,969,5,131,1785,446,93308,2082,22492460,53,624049,-111,-4224382,6999,,
,,,,,,,,,,,,,,,
-51,967,5,87,1802,350,93307,2081,22492480,53,624049,-111,-4224380,6999,,
,,,,,,,,,,,,,,,
-54,965,5,148,1890,402,93303,2082,22492500,53,624050,-111,-4224380,6999,,
,,,,,,,,,,,,,,,
-53,971,8,96,1846,306,93321,2082,22492520,53,624052,-111,-4224380,6999,,
,,,,,,,,,,,,,,,
-53,967,6,17,1907,428,93315,2081,22492560,53,624053,-111,-4224380,6999,,
,,,,,,,,,,,,,,,
-52,964,5,192,1890,385,93316,2082,22492580,53,624055,-111,-4224380,6999,,
,,,,,,,,,,,,,,,
-53,968,4,131,1986,463,93309,2082,22492600,53,624055,-111,-4224379,6999,,
,,,,,,,,,,,,,,,
-54,966,3,61,1881,358,93309,2082,22492620,53,624056,-111,-4224379,6999,,
,,,,,,,,,,,,,,,
-52,970,7,166,1846,367,93312,2082,22492660,53,624056,-111,-4224376,6999,,
,,,,,,,,,,,,,,,
-50,967,5,175,1793,350,93305,2082,22492680,53,624057,-111,-4224375,6999,,
,,,,,,,,,,,,,,,
-51,969,5,105,1785,472,93312,2082,22492700,53,624057,-111,-4224375,6999,,
,,,,,,,,,,,,,,,
-54,966,4,183,1793,315,93319,2083,22492720,53,624059,-111,-4224375,6999,,
,,,,,,,,,,,,,,,
-53,968,4,122,1907,350,93314,2082,22492760,53,624060,-111,-4224374,6999,,
,,,,,,,,,,,,,,,
-54,970,5,253,1907,367,93313,2082,22492780,53,624060,-111,-4224373,6999,,
,,,,,,,,,,,,,,,
-54,966,4,210,1802,455,93314,2082,22492800,53,624063,-111,-4224373,6999,,
,,,,,,,,,,,,,,,
-51,969,3,175,1758,332,93314,2082,22492820,53,624063,-111,-4224373,7000,,
,,,,,,,,,,,,,,,
-51,965,5,122,1890,420,93312,2084,22492860,53,624064,-111,-4224372,7000,,
,,,,,,,,,,,,,,,
-53,967,4,253,1846,341,93313,2082,22492880,53,624067,-111,-4224370,7000,,
,,,,,,,,,,,,,,,
-50,967,5,105,2108,472,93302,2083,22492900,53,624067,-111,-4224368,7000,,
,,,,,,,,,,,,,,,
-50,967,5,297,1793,323,93312,2084,22492920,53,624068,-111,-4224366,6999,,
,,,,,,,,,,,,,,,
-52,967,5,-8,2012,490,93315,2083,22492960,53,624070,-111,-4224365,6999,,
,,,,,,,,,,,,,,,
-53,969,4,131,1916,306,93301,2082,22492980,53,624071,-111,-4224364,7000,,
,,,,,,,,,,,,,,,
-54,969,5,78,1881,367,93300,2084,22493000,53,624071,-111,-4224363,6999,,
,,,,,,,,,,,,,,,
-53,966,5,0,1855,323,93302,2083,22493020,53,624071,-111,-4224363,6999,,
,,,,,,,,,,,,,,,
-51,969,3,113,2003,420,93312,2084,22493060,53,624071,-111,-4224361,6999,,
,,,,,,,,,,,,,,,
-51,967,5,35,1820,385,93314,2083,22493080,53,624071,-111,-4224361,6999,,
,,,,,,,,,,,,,,,
-52,969,5,96,1933,367,93316,2084,22493100,53,624071,-111,-4224361,6999,,
,,,,,,,,,,,,,,,
-51,970,5,17,1793,428,93308,2084,22493120,53,624071,-111,-4224361,6999,,
,,,,,,,,,,,,,,,
-54,969,7,-26,1863,385,93309,2085,22493160,53,624073,-111,-4224359,6999,,
,,,,,,,,,,,,,,,
-52,966,5,113,1881,393,93317,2084,22493180,53,624074,-111,-4224359,6999,,
,,,,,,,,,,,,,,,
-50,968,4,61,1942,297,93312,2084,22493200,53,624074,-111,-4224359,6999,,
,,,,,,,,,,,,,,,
-50,970,5,183,1837,341,93308,2084,22493220,53,624074,-111,-4224358,6998,,
,,,,,,,,,,,,,,,
-51,966,4,262,1872,393,93317,2084,22493260,53,624075,-111,-4224358,6999,,
,,,,,,,,,,,,,,,
-53,966,4,157,1907,402,93308,2084,22493280,53,624075,-111,-4224359,6999,,
,,,,,,,,,,,,,,,
-52,967,5,122,1811,367,93306,2085,22493300,53,624074,-111,-4224359,6999,,
,,,,,,,,,,,,,,,
-53,969,5,87,1881,376,93312,2084,22493320,53,624074,-111,-4224359,6999,,
,,,,,,,,,,,,,,,
-52,968,5,96,1898,411,93314,2085,22493360,53,624074,-111,-4224357,6999,,
,,,,,,,,,,,,,,,
-51,969,5,26,1907,376,93307,2085,22493380,53,624074,-111,-4224357,6999,,
,,,,,,,,,,,,,,,
-53,968,5,8,1855,402,93313,2084,22493400,53,624074,-111,-4224356,6999,,
,,,,,,,,,,,,,,,
-51,968,5,78,1767,350,93312,2086,22493420,53,624074,-111,-4224354,6999,,
,,,,,,,,,,,,,,,
-51,969,5,0,1723,481,93309,2085,22493460,53,624077,-111,-4224352,6999,,
,,,,,,,,,,,,,,,
-55,966,4,192,1890,341,93302,2085,22493480,53,624075,-111,-4224351,6998,,
,,,,,,,,,,,,,,,
-52,964,5,201,1968,455,93314,2085,22493500,53,624077,-111,-4224351,6999,,
,,,,,,,,,,,,,,,
-51,969,5,113,1855,428,93302,2085,22493520,53,624077,-111,-4224349,6998,,
,,,,,,,,,,,,,,,
-56,969,5,35,1863,367,93324,2086,22493560,53,624077,-111,-4224349,6998,,
,,,,,,,,,,,,,,,
-56,968,5,192,1793,420,93323,2085,22493580,53,624075,-111,-4224346,6998,,
,,,,,,,,,,,,,,,
-50,966,5,157,1855,472,93316,2086,22493600,53,624074,-111,-4224346,6998,,
,,,,,,,,,,,,,,,
-49,969,5,87,1697,411,93313,2086,22493620,53,624074,-111,-4224346,6998,,
,,,,,,,,,,,,,,,
-54,969,5,61,1933,280,93316,2086,22493660,53,624074,-111,-4224344,6998,,
,,,,,,,,,,,,,,,
-51,970,4,78,1828,341,93307,2086,22493680,53,624074,-111,-4224344,6998,,
,,,,,,,,,,,,,,,
-51,968,5,87,1872,341,93302,2085,22493700,53,624074,-111,-4224343,6997,,
,,,,,,,,,,,,,,,
-52,969,4,70,1846,341,93312,2086,22493720,53,624074,-111,-4224343,6997,,
,,,,,,,,,,,,,,,
-52,966,4,148,1960,341,93317,2086,22493760,53,624075,-111,-4224342,6998,,
,,,,,,,,,,,,,,,
-51,968,4,-8,1968,367,93308,2086,22493780,53,624075,-111,-4224340,6997,,
,,,,,,,,,,,,,,,
-50,968,5,113,1723,341,93320,2086,22493800,53,624075,-111,-4224339,6998,,
,,,,,,,,,,,,,,,
-52,968,5,131,1820,367,93304,2086,22493820,53,624075,-111,-4224338,6998,,
,,,,,,,,,,,,,,,
-51,969,5,131,1916,385,93309,2087,22493860,53,624077,-111,-4224338,6998,,
,,,,,,,,,,,,,,,
-52,968,5,192,2012,367,93313,2086,22493880,53,624077,-111,-4224339,6998,,
,,,,,,,,,,,,,,,
